截止日期_EndDt,区县代码_CountyCd,区县名称_CountyNm,所属城市名称_CityNm,所属省份名称_ProvNm,地区生产总值(亿元)_RegGDP,地区生产总值：第一产业(亿元)_RegGDPPrim,地区生产总值：第一产业增长率(%)_RegGDPPrimGrow,地区生产总值：第二产业(亿元)_RegGDPSecd,地区生产总值：第二产业增长率(%)_RegGDPSecdGrow,地区生产总值：第三产业(亿元)_RegGDPTer,地区生产总值：第三产业增长率(%)_RegGDPTerGrow,地区生产总值增长率(%)_RegGDPGrow,人均地区生产总值(元)_RegGDPCap,
2018-12-31,"330328","文成县","温州市","浙江省","97.47","8.88",,"23.56",,"65.03",,"7.40","40014.00"
2018-12-31,"330329","泰顺县","温州市","浙江省","98.97","8.08",,"26.03",,"64.86",,"7.10","38767.00"
2018-12-31,"330381","瑞安市","温州市","浙江省","948.02","23.64","3.20","385.37","7.40","539.01","10.00","8.70","66295.00"
2018-12-31,"330382","乐清市","温州市","浙江省","1078.52","20.00",,"456.62",,"601.90",,"9.20","76016.00"
2018-12-31,"330400","嘉兴市","嘉兴市","浙江省","4871.98","115.03","0.10","2624.49","8.40","2132.46","7.10","7.60","103858.00"
2018-12-31,"330402","南湖区","嘉兴市","浙江省","664.08","11.93",,"249.61",,"304.58",,"8.00","124504.00"
2018-12-31,"330411","秀洲区","嘉兴市","浙江省","585.77","12.62",,"299.91",,"273.25",,"6.30","104235.00"
2018-12-31,"330421","嘉善县","嘉兴市","浙江省","582.60","22.40",,"320.50",,"239.70",,"8.50","100163.00"
2018-12-31,"330424","海盐县","嘉兴市","浙江省","503.27","16.67",,"293.85",,"192.75",,"7.00","112639.00"
2018-12-31,"330481","海宁市","嘉兴市","浙江省","948.73","17.63",,"538.02",,"393.09",,"6.10","111478.00"
2018-12-31,"330482","平湖市","嘉兴市","浙江省","693.92","11.91",,"417.23",,"264.78",,"9.80","100227.00"
2018-12-31,"330483","桐乡市","嘉兴市","浙江省","893.51","21.76",,"466.94",,"404.81",,"8.20","105910.00"
2018-12-31,"330500","湖州市","湖州市","浙江省","2719.00","127.69","2.90","1273.63","8.40","1317.75","8.60","8.10","90304.00"
2018-12-31,"330502","吴兴区","湖州市","浙江省","547.30","20.30",,"214.49",,"312.40",,"8.30","141545.00"
2018-12-31,"330503","南浔区","湖州市","浙江省","427.20","22.98",,"234.49",,"169.68",,"7.60","87072.00"
2018-12-31,"330521","德清县","湖州市","浙江省","517.00","22.39",,"267.55",,"227.06",,"8.00","101186.00"
2018-12-31,"330522","长兴县","湖州市","浙江省","609.78","33.39",,"300.41",,"275.97",,"8.50","91558.00"
2018-12-31,"330523","安吉县","湖州市","浙江省","404.32","26.38",,"178.30",,"199.65",,"8.30","82907.00"
2018-12-31,"330551","开发区","湖州市","浙江省","177.20",,,,,,,"8.60",
2018-12-31,"330600","绍兴市","绍兴市","浙江省","5416.90","196.12","2.30","2611.80","6.90","2608.98","7.70","7.10","107853.00"
2018-12-31,"330602","越城区","绍兴市","浙江省","883.44","11.61","2.20","338.04","6.70","533.79","8.10","7.50",
2018-12-31,"330603","柯桥区","绍兴市","浙江省","1404.55","35.12",,"708.87",,"660.56",,"6.80","142879.00"
